lat_grid,lon_grid,hour,dayofweek,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,crime_count,city,City,risk_score
18.54,73.78,0.0,4.0,0.6666666666666666,0.125,0.08333333333333333,0.0,unknown,,0.30833333333333335
18.54,73.78,12.0,0.0,0.9722222222222222,0.21875,0.10416666666666667,0.0,unknown,,0.4534722222222222
18.54,73.79,0.0,0.0,1.0,0.25,0.16666666666666666,0.0,unknown,,0.48333333333333334
18.54,73.79,0.0,1.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.54,73.79,0.0,2.0,0.8888888888888888,0.16666666666666666,0.1111111111111111,0.0,unknown,,0.4111111111111111
18.54,73.79,0.0,3.0,1.0,0.25,0.25,0.0,unknown,,0.5
18.54,73.79,0.0,4.0,1.0,0.125,0.16666666666666666,0.0,unknown,,0.45833333333333337
18.54,73.79,0.0,6.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.54,73.79,12.0,0.0,0.9523809523809524,0.25,0.10714285714285715,0.0,unknown,,0.4523809523809524
18.54,73.8,0.0,0.0,0.6666666666666666,0.25,0.08333333333333333,0.0,unknown,,0.3333333333333333
18.54,73.8,0.0,1.0,1.0,0.25,0.3333333333333333,0.0,unknown,,0.5166666666666667
18.54,73.8,0.0,2.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.54,73.8,0.0,4.0,1.0,0.25,0.16666666666666666,0.0,unknown,,0.48333333333333334
18.54,73.8,12.0,0.0,1.0,0.25,0.0984848484848485,0.0,unknown,,0.4696969696969697
18.54,73.81,0.0,0.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.54,73.81,0.0,1.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.54,73.81,0.0,2.0,0.8333333333333334,0.1875,0.08333333333333333,0.0,unknown,,0.3875
18.54,73.81,0.0,4.0,1.0,0.5,0.08333333333333333,0.0,unknown,,0.5166666666666667
18.54,73.81,0.0,6.0,1.0,0.25,0.16666666666666666,0.0,unknown,,0.48333333333333334
18.54,73.81,12.0,0.0,0.9583333333333334,0.296875,0.10416666666666667,0.0,unknown,,0.4635416666666667
18.54,73.82,0.0,2.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.54,73.82,0.0,5.0,0.6666666666666666,0.75,0.25,0.0,unknown,,0.4666666666666667
18.54,73.82,12.0,0.0,0.9607843137254902,0.25735294117647056,0.11764705882352942,0.0,unknown,,0.4593137254901961
18.54,73.83,0.0,2.0,0.8333333333333334,0.1875,0.08333333333333333,0.0,unknown,,0.3875
18.54,73.83,0.0,6.0,1.0,0.375,0.08333333333333333,0.0,unknown,,0.4916666666666667
18.54,73.83,12.0,0.0,0.9393939393939394,0.26136363636363635,0.11363636363636363,0.0,unknown,,0.4507575757575758
18.54,73.84,0.0,0.0,0.6666666666666666,0.125,0.08333333333333333,0.0,unknown,,0.30833333333333335
18.54,73.84,0.0,1.0,1.0,0.1875,0.125,0.0,unknown,,0.4625
18.54,73.84,0.0,2.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.54,73.84,0.0,4.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.54,73.84,12.0,0.0,1.0,0.20454545454545456,0.0984848484848485,0.0,unknown,,0.46060606060606063
18.54,73.85,0.0,0.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.54,73.85,0.0,1.0,1.0,0.2916666666666667,0.08333333333333333,0.0,unknown,,0.47500000000000003
18.54,73.85,0.0,2.0,0.6666666666666666,0.25,0.08333333333333333,0.0,unknown,,0.3333333333333333
18.54,73.85,0.0,3.0,1.0,0.375,0.16666666666666666,0.0,unknown,,0.5083333333333334
18.54,73.85,0.0,5.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.54,73.85,0.0,6.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.54,73.85,12.0,0.0,0.9629629629629629,0.2777777777777778,0.10185185185185186,0.0,unknown,,0.46111111111111114
18.54,73.86,12.0,0.0,0.9259259259259259,0.2638888888888889,0.1388888888888889,0.0,unknown,,0.45092592592592595
18.54,73.87,0.0,0.0,0.8333333333333334,0.25,0.125,0.0,unknown,,0.4083333333333334
18.54,73.87,0.0,3.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.54,73.87,0.0,6.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.54,73.87,12.0,0.0,0.9743589743589743,0.2692307692307692,0.11538461538461538,0.0,unknown,,0.4666666666666667
18.54,73.88,0.0,0.0,0.8333333333333334,0.125,0.08333333333333333,0.0,unknown,,0.37500000000000006
18.54,73.88,0.0,4.0,0.6666666666666666,0.125,0.08333333333333333,0.0,unknown,,0.30833333333333335
18.54,73.88,0.0,5.0,1.0,0.3125,0.16666666666666666,0.0,unknown,,0.49583333333333335
18.54,73.88,0.0,6.0,1.0,0.25,0.16666666666666666,0.0,unknown,,0.48333333333333334
18.54,73.88,12.0,0.0,0.9090909090909091,0.25,0.12121212121212122,0.0,unknown,,0.43787878787878787
18.54,73.89,0.0,1.0,0.8888888888888888,0.20833333333333334,0.1388888888888889,0.0,unknown,,0.42500000000000004
18.54,73.89,0.0,2.0,1.0,0.25,0.25,0.0,unknown,,0.5
18.54,73.89,0.0,6.0,0.6666666666666666,0.5,0.3333333333333333,0.0,unknown,,0.43333333333333335
18.54,73.89,12.0,0.0,0.9666666666666667,0.2375,0.14166666666666666,0.0,unknown,,0.4625
18.54,73.9,0.0,0.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.54,73.9,0.0,1.0,1.0,0.375,0.16666666666666666,0.0,unknown,,0.5083333333333334
18.54,73.9,0.0,2.0,0.8333333333333334,0.125,0.08333333333333333,0.0,unknown,,0.37500000000000006
18.54,73.9,0.0,3.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.54,73.9,0.0,4.0,1.0,0.375,0.16666666666666666,0.0,unknown,,0.5083333333333334
18.54,73.9,0.0,6.0,0.8888888888888888,0.20833333333333334,0.08333333333333333,0.0,unknown,,0.4138888888888889
18.54,73.9,12.0,0.0,1.0,0.21428571428571427,0.08333333333333333,0.0,unknown,,0.45952380952380956
18.54,73.91,0.0,0.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.54,73.91,0.0,1.0,1.0,0.1875,0.08333333333333333,0.0,unknown,,0.45416666666666666
18.54,73.91,0.0,3.0,1.0,0.375,0.08333333333333333,0.0,unknown,,0.4916666666666667
18.54,73.91,0.0,4.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.54,73.91,0.0,6.0,1.0,0.375,0.08333333333333333,0.0,unknown,,0.4916666666666667
18.54,73.91,12.0,0.0,0.9583333333333334,0.328125,0.125,0.0,unknown,,0.47395833333333337
18.54,73.92,0.0,0.0,1.0,0.25,0.19444444444444445,0.0,unknown,,0.48888888888888893
18.54,73.92,0.0,1.0,1.0,0.375,0.08333333333333333,0.0,unknown,,0.4916666666666667
18.54,73.92,0.0,2.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.54,73.92,0.0,4.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.54,73.92,12.0,0.0,0.9743589743589743,0.25961538461538464,0.12820512820512822,0.0,unknown,,0.4673076923076923
18.54,73.93,0.0,2.0,0.8333333333333334,0.125,0.08333333333333333,0.0,unknown,,0.37500000000000006
18.54,73.93,0.0,3.0,0.6666666666666666,0.25,0.4166666666666667,0.0,unknown,,0.4
18.54,73.93,0.0,4.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.54,73.93,0.0,5.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.54,73.93,12.0,0.0,0.9583333333333334,0.234375,0.10416666666666667,0.0,unknown,,0.4510416666666667
18.54,73.94,0.0,0.0,1.0,0.2916666666666667,0.08333333333333333,0.0,unknown,,0.47500000000000003
18.54,73.94,0.0,1.0,1.0,0.25,0.16666666666666666,0.0,unknown,,0.48333333333333334
18.54,73.94,0.0,6.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.54,73.94,12.0,0.0,0.9259259259259259,0.20833333333333334,0.0925925925925926,0.0,unknown,,0.43055555555555564
18.54,73.95,0.0,1.0,0.6666666666666666,0.25,0.08333333333333333,0.0,unknown,,0.3333333333333333
18.54,73.95,0.0,2.0,0.6666666666666666,0.125,0.08333333333333333,0.0,unknown,,0.30833333333333335
18.54,73.95,0.0,3.0,1.0,0.1875,0.16666666666666666,0.0,unknown,,0.4708333333333333
18.54,73.95,0.0,4.0,1.0,0.25,0.2916666666666667,0.0,unknown,,0.5083333333333333
18.54,73.95,0.0,5.0,1.0,0.25,0.16666666666666666,0.0,unknown,,0.48333333333333334
18.54,73.95,0.0,6.0,1.0,0.25,0.16666666666666666,0.0,unknown,,0.48333333333333334
18.54,73.95,12.0,0.0,0.9722222222222222,0.2604166666666667,0.09027777777777778,0.0,unknown,,0.45902777777777776
18.54,73.96,0.0,1.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.54,73.96,0.0,3.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.54,73.96,0.0,4.0,1.0,0.25,0.5,0.0,unknown,,0.55
18.54,73.96,0.0,5.0,1.0,0.1875,0.08333333333333333,0.0,unknown,,0.45416666666666666
18.54,73.96,0.0,6.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.54,73.96,12.0,0.0,0.9629629629629629,0.2361111111111111,0.10185185185185186,0.0,unknown,,0.4527777777777778
18.55,73.73,0.0,1.0,0.6666666666666666,0.25,0.08333333333333333,0.0,unknown,,0.3333333333333333
18.55,73.73,0.0,5.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.55,73.73,0.0,6.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.55,73.73,12.0,0.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.74,0.0,0.0,0.6666666666666666,0.125,0.08333333333333333,0.0,unknown,,0.30833333333333335
18.55,73.74,0.0,4.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.74,0.0,5.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.55,73.74,0.0,6.0,1.0,0.25,0.3333333333333333,0.0,unknown,,0.5166666666666667
18.55,73.74,12.0,0.0,0.9777777777777777,0.23333333333333334,0.11666666666666665,0.0,unknown,,0.46111111111111114
18.55,73.75,0.0,0.0,1.0,0.25,0.16666666666666666,0.0,unknown,,0.48333333333333334
18.55,73.75,0.0,1.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.75,0.0,2.0,1.0,0.25,0.375,0.0,unknown,,0.525
18.55,73.75,0.0,3.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.75,0.0,4.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.75,0.0,5.0,0.6666666666666666,0.1875,0.16666666666666666,0.0,unknown,,0.3375
18.55,73.75,0.0,6.0,1.0,0.1875,0.08333333333333333,0.0,unknown,,0.45416666666666666
18.55,73.75,12.0,0.0,0.9166666666666666,0.2604166666666667,0.09027777777777778,0.0,unknown,,0.4368055555555556
18.55,73.76,0.0,0.0,1.0,0.375,0.16666666666666666,0.0,unknown,,0.5083333333333334
18.55,73.76,0.0,1.0,1.0,0.25,0.16666666666666666,0.0,unknown,,0.48333333333333334
18.55,73.76,0.0,2.0,1.0,0.25,0.10416666666666667,0.0,unknown,,0.4708333333333333
18.55,73.76,0.0,5.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.76,0.0,6.0,0.8888888888888888,0.2916666666666667,0.1111111111111111,0.0,unknown,,0.4361111111111111
18.55,73.76,12.0,0.0,1.0,0.23076923076923078,0.12179487179487179,0.0,unknown,,0.47051282051282056
18.55,73.77,0.0,1.0,0.8888888888888888,0.2916666666666667,0.08333333333333333,0.0,unknown,,0.4305555555555556
18.55,73.77,0.0,2.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.55,73.77,0.0,6.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.55,73.77,12.0,0.0,0.9761904761904762,0.22321428571428573,0.10119047619047618,0.0,unknown,,0.45535714285714285
18.55,73.78,0.0,0.0,1.0,0.5,0.25,0.0,unknown,,0.55
18.55,73.78,0.0,1.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.55,73.78,0.0,3.0,1.0,0.5,0.08333333333333333,0.0,unknown,,0.5166666666666667
18.55,73.78,0.0,4.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.78,0.0,5.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.78,0.0,6.0,1.0,0.2916666666666667,0.1111111111111111,0.0,unknown,,0.48055555555555557
18.55,73.78,12.0,0.0,0.9629629629629629,0.2222222222222222,0.17592592592592593,0.0,unknown,,0.46481481481481485
18.55,73.79,0.0,0.0,1.0,0.3125,0.25,0.0,unknown,,0.5125000000000001
18.55,73.79,0.0,2.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.55,73.79,0.0,4.0,0.9166666666666666,0.21875,0.10416666666666667,0.0,unknown,,0.43125
18.55,73.79,0.0,5.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.55,73.79,12.0,0.0,0.9583333333333334,0.2109375,0.11458333333333333,0.0,unknown,,0.44843750000000004
18.55,73.8,0.0,2.0,1.0,0.25,0.16666666666666666,0.0,unknown,,0.48333333333333334
18.55,73.8,0.0,3.0,0.6666666666666666,0.125,0.16666666666666666,0.0,unknown,,0.325
18.55,73.8,0.0,4.0,1.0,0.1875,0.08333333333333333,0.0,unknown,,0.45416666666666666
18.55,73.8,0.0,5.0,1.0,0.25,0.25,0.0,unknown,,0.5
18.55,73.8,0.0,6.0,1.0,0.1875,0.08333333333333333,0.0,unknown,,0.45416666666666666
18.55,73.8,12.0,0.0,0.9666666666666667,0.2,0.09999999999999999,0.0,unknown,,0.44666666666666677
18.55,73.81,0.0,0.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.81,0.0,2.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.55,73.81,12.0,0.0,0.9555555555555556,0.21666666666666667,0.08888888888888889,0.0,unknown,,0.44333333333333336
18.55,73.82,0.0,0.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.82,0.0,5.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.82,12.0,0.0,0.9166666666666666,0.234375,0.08333333333333333,0.0,unknown,,0.43020833333333336
18.55,73.83,0.0,0.0,1.0,0.25,0.1388888888888889,0.0,unknown,,0.4777777777777778
18.55,73.83,0.0,4.0,1.0,0.25,0.16666666666666666,0.0,unknown,,0.48333333333333334
18.55,73.83,12.0,0.0,1.0,0.20833333333333334,0.08333333333333333,0.0,unknown,,0.45833333333333337
18.55,73.84,0.0,0.0,1.0,0.28125,0.10416666666666667,0.0,unknown,,0.47708333333333336
18.55,73.84,0.0,1.0,1.0,0.125,0.16666666666666666,0.0,unknown,,0.45833333333333337
18.55,73.84,0.0,3.0,0.6666666666666666,0.125,0.16666666666666666,0.0,unknown,,0.325
18.55,73.84,0.0,4.0,1.0,0.3125,0.08333333333333333,0.0,unknown,,0.4791666666666667
18.55,73.84,0.0,5.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.84,0.0,6.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.55,73.84,12.0,0.0,0.9393939393939394,0.20454545454545456,0.10606060606060606,0.0,unknown,,0.4378787878787879
18.55,73.85,0.0,0.0,1.0,0.375,0.08333333333333333,0.0,unknown,,0.4916666666666667
18.55,73.85,0.0,1.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.55,73.85,0.0,2.0,1.0,0.25,0.125,0.0,unknown,,0.47500000000000003
18.55,73.85,0.0,3.0,1.0,0.25,0.25,0.0,unknown,,0.5
18.55,73.85,0.0,5.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.85,0.0,6.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.85,12.0,0.0,0.9666666666666667,0.3125,0.11666666666666665,0.0,unknown,,0.47250000000000003
18.55,73.86,0.0,1.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.55,73.86,0.0,3.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.86,0.0,4.0,1.0,0.25,0.16666666666666666,0.0,unknown,,0.48333333333333334
18.55,73.86,0.0,5.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.86,0.0,6.0,1.0,0.16666666666666666,0.1111111111111111,0.0,unknown,,0.45555555555555555
18.55,73.86,12.0,0.0,0.9444444444444445,0.1875,0.09722222222222222,0.0,unknown,,0.4347222222222223
18.55,73.87,0.0,0.0,0.8888888888888888,0.16666666666666666,0.1111111111111111,0.0,unknown,,0.4111111111111111
18.55,73.87,0.0,1.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.55,73.87,0.0,2.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.55,73.87,0.0,4.0,0.6666666666666666,0.125,0.16666666666666666,0.0,unknown,,0.325
18.55,73.87,0.0,5.0,1.0,0.1875,0.08333333333333333,0.0,unknown,,0.45416666666666666
18.55,73.87,0.0,6.0,0.9333333333333332,0.225,0.13333333333333333,0.0,unknown,,0.44499999999999995
18.55,73.87,12.0,0.0,0.8518518518518517,0.2916666666666667,0.10185185185185186,0.0,unknown,,0.41944444444444445
18.55,73.88,0.0,1.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.88,0.0,2.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.88,0.0,4.0,0.6666666666666666,0.125,0.08333333333333333,0.0,unknown,,0.30833333333333335
18.55,73.88,0.0,5.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.88,12.0,0.0,0.9333333333333332,0.25,0.1111111111111111,0.0,unknown,,0.4455555555555555
18.55,73.89,0.0,0.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.55,73.89,0.0,1.0,0.8888888888888888,0.20833333333333334,0.16666666666666666,0.0,unknown,,0.4305555555555556
18.55,73.89,0.0,2.0,1.0,0.1875,0.16666666666666666,0.0,unknown,,0.4708333333333333
18.55,73.89,0.0,3.0,1.0,0.25,0.125,0.0,unknown,,0.47500000000000003
18.55,73.89,0.0,4.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.89,0.0,5.0,1.0,0.25,0.16666666666666666,0.0,unknown,,0.48333333333333334
18.55,73.89,0.0,6.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.89,12.0,0.0,0.9722222222222222,0.17708333333333334,0.11805555555555557,0.0,unknown,,0.4479166666666667
18.55,73.9,0.0,0.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.9,0.0,3.0,0.6666666666666666,0.25,0.25,0.0,unknown,,0.36666666666666664
18.55,73.9,0.0,4.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.55,73.9,0.0,6.0,1.0,0.25,0.16666666666666666,0.0,unknown,,0.48333333333333334
18.55,73.9,12.0,0.0,1.0,0.203125,0.09375,0.0,unknown,,0.45937500000000003
18.55,73.91,0.0,1.0,1.0,0.3125,0.08333333333333333,0.0,unknown,,0.4791666666666667
18.55,73.91,0.0,2.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.91,0.0,3.0,0.6666666666666666,0.375,0.25,0.0,unknown,,0.39166666666666666
18.55,73.91,0.0,4.0,0.9333333333333332,0.25,0.11666666666666665,0.0,unknown,,0.4466666666666666
18.55,73.91,0.0,5.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.91,0.0,6.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.55,73.91,12.0,0.0,0.9583333333333334,0.25,0.13541666666666666,0.0,unknown,,0.4604166666666667
18.55,73.92,0.0,0.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.55,73.92,0.0,1.0,0.6666666666666666,0.125,0.08333333333333333,0.0,unknown,,0.30833333333333335
18.55,73.92,0.0,2.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.92,0.0,3.0,1.0,0.20833333333333334,0.1111111111111111,0.0,unknown,,0.4638888888888889
18.55,73.92,12.0,0.0,0.8888888888888888,0.22916666666666666,0.09722222222222222,0.0,unknown,,0.42083333333333334
18.55,73.93,0.0,0.0,0.8333333333333334,0.25,0.125,0.0,unknown,,0.4083333333333334
18.55,73.93,0.0,1.0,1.0,0.25,0.16666666666666666,0.0,unknown,,0.48333333333333334
18.55,73.93,0.0,2.0,1.0,0.25,0.16666666666666666,0.0,unknown,,0.48333333333333334
18.55,73.93,0.0,4.0,1.0,0.3125,0.20833333333333334,0.0,unknown,,0.5041666666666667
18.55,73.93,0.0,5.0,0.6666666666666666,0.125,0.16666666666666666,0.0,unknown,,0.325
18.55,73.93,0.0,6.0,0.6666666666666666,0.25,0.08333333333333333,0.0,unknown,,0.3333333333333333
18.55,73.93,12.0,0.0,0.9629629629629629,0.3055555555555556,0.12037037037037036,0.0,unknown,,0.4703703703703704
18.55,73.94,0.0,0.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.94,0.0,1.0,1.0,0.1875,0.08333333333333333,0.0,unknown,,0.45416666666666666
18.55,73.94,0.0,3.0,1.0,0.375,0.16666666666666666,0.0,unknown,,0.5083333333333334
18.55,73.94,0.0,4.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.94,0.0,5.0,0.8333333333333334,0.1875,0.125,0.0,unknown,,0.39583333333333337
18.55,73.94,12.0,0.0,1.0,0.2361111111111111,0.14814814814814814,0.0,unknown,,0.47685185185185186
18.55,73.95,0.0,0.0,1.0,0.1875,0.08333333333333333,0.0,unknown,,0.45416666666666666
18.55,73.95,0.0,2.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.95,0.0,3.0,1.0,0.375,0.16666666666666666,0.0,unknown,,0.5083333333333334
18.55,73.95,0.0,4.0,1.0,0.375,0.4166666666666667,0.0,unknown,,0.5583333333333333
18.55,73.95,0.0,5.0,1.0,0.375,0.08333333333333333,0.0,unknown,,0.4916666666666667
18.55,73.95,0.0,6.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.95,12.0,0.0,0.9523809523809524,0.23214285714285715,0.11904761904761905,0.0,unknown,,0.45119047619047625
18.55,73.96,0.0,1.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.96,0.0,2.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.96,0.0,3.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.55,73.96,0.0,6.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.55,73.96,12.0,0.0,0.8888888888888888,0.25,0.08333333333333333,0.0,unknown,,0.4222222222222222
18.56,73.73,0.0,2.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.56,73.73,12.0,0.0,1.0,0.1875,0.125,0.0,unknown,,0.4625
18.56,73.74,0.0,0.0,0.8333333333333334,0.25,0.125,0.0,unknown,,0.4083333333333334
18.56,73.74,0.0,1.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.56,73.74,0.0,3.0,1.0,0.25,0.16666666666666666,0.0,unknown,,0.48333333333333334
18.56,73.74,0.0,4.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.56,73.74,0.0,5.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.56,73.74,12.0,0.0,0.9583333333333334,0.234375,0.11458333333333333,0.0,unknown,,0.453125
18.56,73.75,0.0,1.0,1.0,0.375,0.08333333333333333,0.0,unknown,,0.4916666666666667
18.56,73.75,0.0,3.0,1.0,0.1875,0.08333333333333333,0.0,unknown,,0.45416666666666666
18.56,73.75,0.0,4.0,1.0,0.25,0.16666666666666666,0.0,unknown,,0.48333333333333334
18.56,73.75,0.0,6.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.56,73.75,12.0,0.0,0.9583333333333334,0.28125,0.10416666666666667,0.0,unknown,,0.4604166666666667
18.56,73.76,0.0,0.0,1.0,0.375,0.16666666666666666,0.0,unknown,,0.5083333333333334
18.56,73.76,0.0,1.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.56,73.76,0.0,2.0,1.0,0.2916666666666667,0.16666666666666666,0.0,unknown,,0.4916666666666667
18.56,73.76,0.0,3.0,1.0,0.2916666666666667,0.08333333333333333,0.0,unknown,,0.47500000000000003
18.56,73.76,12.0,0.0,0.875,0.21875,0.13541666666666666,0.0,unknown,,0.4208333333333334
18.56,73.77,0.0,0.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.56,73.77,0.0,1.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.56,73.77,0.0,3.0,0.8333333333333334,0.25,0.20833333333333334,0.0,unknown,,0.42500000000000004
18.56,73.77,0.0,4.0,1.0,0.375,0.08333333333333333,0.0,unknown,,0.4916666666666667
18.56,73.77,0.0,6.0,1.0,0.3125,0.08333333333333333,0.0,unknown,,0.4791666666666667
18.56,73.77,12.0,0.0,0.9523809523809524,0.2857142857142857,0.10714285714285715,0.0,unknown,,0.45952380952380956
18.56,73.78,0.0,1.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.56,73.78,0.0,2.0,1.0,0.25,0.08333333333333333,0.0,unknown,,0.4666666666666667
18.56,73.78,0.0,3.0,1.0,0.5,0.16666666666666666,0.0,unknown,,0.5333333333333333
18.56,73.78,0.0,4.0,0.8333333333333334,0.25,0.125,0.0,unknown,,0.4083333333333334
18.56,73.78,0.0,6.0,0.8888888888888888,0.20833333333333334,0.1388888888888889,0.0,unknown,,0.42500000000000004
18.56,73.78,12.0,0.0,0.9629629629629629,0.2222222222222222,0.0925925925925926,0.0,unknown,,0.4481481481481482
18.56,73.79,0.0,1.0,1.0,0.25,0.3333333333333333,0.0,unknown,,0.5166666666666667
18.56,73.79,0.0,2.0,1.0,0.125,0.16666666666666666,0.0,unknown,,0.45833333333333337
18.56,73.79,0.0,3.0,1.0,0.5,0.08333333333333333,0.0,unknown,,0.5166666666666667
18.56,73.79,0.0,5.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
18.56,73.79,0.0,6.0,1.0,0.125,0.08333333333333333,0.0,unknown,,0.4416666666666667
